workerid,hitId,condition,How Creative?-1,Increased AI use makes you feel-1,q1,q2,q3,q4,Hide Time,Page Load,q6,q7,How Creative?-2
8aba04e9fb2bd55d6fdf219726cc09994a30ce9d1d09a5fdabcec25de34cd23b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,7,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:29:58.134Z,"no strategy needed, it was simple","no but it was boring, and very poorly paid",26
7e85aa9ba9e6cb95205a294641427c7b34d60b7daf61078699751d661ed0092f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,80,Equally excited and concerned,Very easy,More excited than concerned,Neutral,A little helpful,0.0,2024-09-09T15:30:18.607Z,JUST WHATEVER FITS,NO,84
90ced8c2d545844eb2fc8874a715a2b8abb065e03b8bea78480ff306e1c187ba,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,41,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:28:40.873Z,"trying to find something was really difficult, was trying to find things in common, but couldn't",no,0
6a9e47cb7b7e92701656df4f29a595da5400c7fa0f46cebdac03f86dd41e533c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,44,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:29:37.176Z,word associations,no,32
82266ec949fc9b74ba14f8019875bbfdd2c339fee417b7405bc5c14d76d0e048,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,55,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:29:17.373Z,"I noticed both words quite quickly, yet I could not get any for the practice ones and had to use the AI ones.",No,61
919f8d664939ddc2684ca3c0ca56240315cae0b71fe59ab3261f07e858dd4846,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,20,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:25:57.413Z,Think of words I know,One of the initial screens with the warning only showed the bottom half,20
d6c063779a02c56f72e58898556bcb176527f0861d342be9cd82df551ae80454,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,61,Equally excited and concerned,Very difficult,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:30:11.030Z,JUST TRYING TO FIND THE COMMON WORD,NO,85
818cee01a0029c48109854f8ba75f93ac009266252f34c6d65ba30bb4d34619d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,46,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:29:41.715Z,Tried to think of a word that went with at least one of the other words in the time available,No,48
44a857570b2f9ddccb961691cd211ceba7c046e9d3fc8772aa1adee8b0437ddb,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,34,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:26:42.470Z,Thinking hard,none,33
b6344d014f34065761fd6704337956f470f65ef395316d4ca4b7386f2abefbeb,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,9,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:18:49.429Z,whatever popped in my head,no,34
b6344d014f34065761fd6704337956f470f65ef395316d4ca4b7386f2abefbeb,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,9,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:18:49.429Z,whatever popped in my head,no,34
43920a1de3a963050546a51dc29d3d83e0327993044eb4a4c8a475ff71e2d69c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,60,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:29:28.938Z,word knowledge,none,60
43920a1de3a963050546a51dc29d3d83e0327993044eb4a4c8a475ff71e2d69c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,60,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:29:28.938Z,word knowledge,none,60
600f472e9520956fe002a51fb4ffefb78fe22f98abaf178bfc19a3a2b398234b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,0,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:27:53.174Z,I went through various possibilites in my mind before deciding upon the most appropriate response.,,0
4c4ad1a0835d14d56795d706b14ec3a99f6992b2e4338180fc856ef0cd5dd976,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,20,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:26:52.766Z,"I tried to repeat the words in my head to see what other words could go before or after them, but every time I thought of a word that would go with one of them, when I tried it out with the others it didn't work... This was also my strategy during the practise rounds. I found the AI comments a bit distracting and felt they wasted a lot of time.",,20
a9a80450b9b7d91cdfaa074171af5a31a6da3a3d764e1e6cfdd75dae4c79d8f6,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,51,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:29:24.488Z,associating a word with the first option and using process of elimination with the other two words until finding a word that match all 3.,no,35
c01824a7c4690bc4966e5f9f78ba3bf441da1405d43d3a5c69ef38cc502832fb,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,34,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:30:26.497Z,trying to come up with something that connected 2 of them then seeing if it fit with the third word,no,39
fc6df71a066d2d46f5bf902352c844d62a13be0209fd3fdf4bfa14ec12b5de73,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,60,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:29:17.425Z,Trying single word and seeing if they matched the other word options.,,54
e2be5423c09e7e2836edc8e0bf55a17da27ed83ea2bdd1842ccc562434f017be,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,49,More excited than concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:25:40.591Z,Trying to form sentences with the words,No,57
e2be5423c09e7e2836edc8e0bf55a17da27ed83ea2bdd1842ccc562434f017be,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,49,More excited than concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:25:40.591Z,Trying to form sentences with the words,No,57
20377fa79cbece8854e8b5ece986069aa1a848f49a2d07ebedb05a4316c6a3c8,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,68,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:31:37.546Z,didn't have one  - the words just popped into my mind,no,49
f4387e2c16a501078ef5916ece3692ca780807b14d3c86d4a10a9b651277a990,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,39,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:29:28.117Z,try to find a word for at least 2 of the words needed.,No issues.,35
1b91722ca40516b1e4a72ed4059aa780a8efdb588814b1ceea20941c0957121c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,20,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:31:49.312Z,Trying to think of what links them,No,20
b4fa6f140793533ea2aee4392336263d2a82528652e42a6f1cd8ac1f5672c115,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,69,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:27:50.274Z,first will have to try the words in my thoughts and see if it makes a meaning then i input it,no i didn't,69
b4fa6f140793533ea2aee4392336263d2a82528652e42a6f1cd8ac1f5672c115,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,69,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:27:50.274Z,first will have to try the words in my thoughts and see if it makes a meaning then i input it,no i didn't,69
57c1f95f3d070232d6dcf62ed30e166e85647810b1ca269c13668141d3de75f9,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,13,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:29:10.579Z,just thought about the words and hoped for the best,no,12
022e269ca1ebe0cbc658b5e69aaa0c7527c036dd830eb48df48da985ba0d350b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,0,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:29:43.522Z,trying to link them together,No,74
7c835f69e496a0fed78a56ed763a64fcfe088eeaf8db106797416ca8bd593481,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,20,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:28:05.142Z,Trying to find a word that I recognised that matched and then seeing if it fitted all three. I found the practice rounds much easier.,No.,20
b4fa6f140793533ea2aee4392336263d2a82528652e42a6f1cd8ac1f5672c115,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,69,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:27:50.274Z,first will have to try the words in my thoughts and see if it makes a meaning then i input it,no i didn't,69
93f62569bb7dabb8cb917e1a51fb17f08179a9908a70228d06d138bfcdc0ab6a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:29:15.459Z,found a linking word for one of the words and then went to see if it linked with the second,no,50
e6ca3bcc599b815ad85d966024aa6ed6edb929e87595d03434a1b240c6db230d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,9,Equally excited and concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:31:28.695Z,"I just used the first word that came to mind, then tested whether that word would make sense with all 3 words.",No,10
0b88399795db11f28f2f59901d151b36928635fa11a33b70ca5d0d8b8b72c54f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,31,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:30:07.620Z,I thought of individual words linked with each associated word,no,12
416e8d261cc3b7993961976915d2fdcc5f03be311b9068c01c68b8020a2782ee,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,59,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:31:36.087Z,look at each word & see if anything sprung to mind. if a word came up then try with each to see if it fits,no,59
416e8d261cc3b7993961976915d2fdcc5f03be311b9068c01c68b8020a2782ee,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,59,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:31:36.087Z,look at each word & see if anything sprung to mind. if a word came up then try with each to see if it fits,no,59
3d786f35c06a8fb99d3d998b6019e544fce20642df4caf4a76f13f48218329d1,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,8,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:26:28.561Z,"to go through each of the words individually coming up with a word the seeing if this matches the others, then moving on to the next word.",no,4
b8037b12f8979ab4f91ba9ae7b91159c174d31e61f1aaf5eb1e2c6b67c634fd7,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,100,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:30:16.263Z,PUTTING THE NEW WORD BEFORE OR AFTER,NO,100
517d939fa529608266d1ea7ee22efc011ef96f1dd3a34a666b45557d9536bdd7,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:30:15.299Z,just tried finding connective words to one word then see if they connected with the others,no,33
60e5c7a65c327f38846c53ffcf6cdfc292c57a072abcf7eb902c0b70e6b0bead,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,25,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:23:43.385Z,i did not have one,no,26
c9ee176b29043cacd0ed22dc710e4150c9ea538e76f81066f3b15339358d8a0f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,25,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:29:51.793Z,saying the words in my head,no,40
581f93ec2a1a9e6552e8a0a68592a079ce0dffa913b26217441ab1c49ff7ab81,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,20,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:30:03.718Z,Just tried to think of words associated with each word to find a common one. This was a slow approach I think,,22
118fa4d5870af5b3bc253c834473dce1803541ee6c8c3244d0353ea98e4ed435,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,10,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:28:59.083Z,Finding a word that matched with one of the words then checking it matched with the other two.,,10
3187474c8a272aafbcc376cfb58d5638525d98d4a0d9c29592cb5e2cba452113,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,100,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:30:01.415Z,not sure,no,100
ec342ea55a90404b1df0382ee6fa380cbca8342ba86313416452620a24b2a95e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,90,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:30:42.155Z,start with the most obvious and see if it fits the other two words,no,90
81db6b2fce74ed88997ed6998da200131b2eb22f99c509deb8a75f9eb60764ff,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,11,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:30:04.495Z,Similar words,No.,11
3ce038415d636dd3b0000b32e9fb62d771e5a7fc1ba19201c7a128ae7f7c910d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:29:51.606Z,"no strategy really, just try to think of something that worked with all 3. Pretty sure got first one wrong.",no,22
6a965e32da68c278b424298db572de9b9f526fa6e71a1dbb8398931ea656bf8a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,52,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:30:48.915Z,Trying to think of compound words and finding at least two in common,No,53
c9cab1ef6a28c41e23bc1584eff5f757f9a3680bd8c3a4969241a6652d9fa2d3,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,56,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:31:15.647Z,"No strategy, the words just popped into my head","None. I found the AI distracting, it didn't give me time to think for myself.",55
aa5c9d0abfe6ad3580d58f74f6d3fb9fef3895415ed42da102cef76df085930a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,3,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:26:25.120Z,just thinking in my head and trying to try a word for each word.,no,11
49ab7eba1ba14eb9263e00608232a12be5ac1785ec490cb429bee19203e6d7a5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,50,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:33:22.747Z,"Think of an associated word for one word, and then trying that word against the other two to see it also made an associated word-pair that made sense.",No.,15
e418ff028731a0002a70b924239272117fb1f92fca076f0c09f9e0dbc9d3c9bd,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,13,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:31:13.589Z,Saying the words aloud and seeing what came to mind. Testing my new word with each word wriiten.,No,13
f1792353e21294ade3e2046b41b171d914e11d671f506500d1051731fc165d6b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,26,More excited than concerned,Very easy,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:32:14.534Z,using my knowledge of words,no,31
3ee3b28e52a95c4b4ad4aa876240b4bb85321a06037d869f62a9cfdd564a370e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,4,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:31:04.988Z,\ntry to find a word that would go with the suggested words,"Only that I have no idea how to play snake, having never played it.",3
bace8d54f8aa779f28b6fa872e05a52c81962f7a7336b3e2fe88ef12fe80a551,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,50,More excited than concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:31:18.631Z,"No strategy, just tried to pick a word that fitted.","Only in the game of ""snake"" - no idea what to do",50
99dd8757bb2a0803e38b7a21609fd7d6e8ea5aed76c44c384b0e37b0cab29001,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,70,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:30:54.207Z,I came up with an associated word for one of the words and then tried it with the others to see if it fit. I kept doing that until I found the right one.,No.,67
b514291e9eef6554a76f0a2db25e9118ce0f7fcbbba75da4f7464839e5695fa4,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,65,Equally excited and concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:28:43.392Z,no strategy,no,53
